rrrr,pppp,pppp,ssss,dddd,p,tttt
43,825796,Michigan,Michigan,3/12/22,0,1
114,825796,Michigan,Michigan,3/13/22,0,1
151,825796,Michigan,Michigan,3/14/22,0,1
194,825796,Michigan,Michigan,3/15/22,0,1
139,825796,Michigan,Michigan,3/16/22,0,1
102,825796,Michigan,Michigan,3/17/22,0,1
127,825796,Michigan,Michigan,3/18/22,0,1
30,825796,Michigan,Michigan,3/19/22,0,1
103,825796,Michigan,Michigan,3/20/22,0,1
225,825796,Michigan,Michigan,3/21/22,0,1
233,825796,Michigan,Michigan,3/22/22,0,1
200,825796,Michigan,Michigan,3/23/22,0,1
146,825796,Michigan,Michigan,3/24/22,0,1
162,825796,Michigan,Michigan,3/25/22,0,1
80,825796,Michigan,Michigan,3/26/22,0,1
134,825796,Michigan,Michigan,3/27/22,0,1
242,825796,Michigan,Michigan,3/28/22,0,1
312,825796,Michigan,Michigan,3/29/22,0,1
195,825796,Michigan,Michigan,3/30/22,0,1
257,825796,Michigan,Michigan,3/31/22,0,1
64,825796,Michigan,Michigan,4/1/22,0,1
82,825796,Michigan,Michigan,4/2/22,0,1
98,825796,Michigan,Michigan,4/3/22,0,1
189,825796,Michigan,Michigan,4/4/22,0,1
135,825796,Michigan,Michigan,4/5/22,0,1
125,825796,Michigan,Michigan,4/6/22,0,1
126,825796,Michigan,Michigan,4/7/22,0,1
95,825796,Michigan,Michigan,4/8/22,0,1
12,825796,Michigan,Michigan,4/9/22,0,1
109,825796,Michigan,Michigan,4/10/22,0,1
184,825796,Michigan,Michigan,4/11/22,0,1
101,825796,Michigan,Michigan,4/12/22,0,1
125,825796,Michigan,Michigan,4/13/22,0,1
110,825796,Michigan,Michigan,4/14/22,0,1
79,825796,Michigan,Michigan,4/15/22,0,1
59,825796,Michigan,Michigan,4/16/22,0,1
100,825796,Michigan,Michigan,4/17/22,0,1
292,825796,Michigan,Michigan,4/18/22,0,1
136,825796,Michigan,Michigan,4/19/22,0,1
167,825796,Michigan,Michigan,4/20/22,0,1
124,825796,Michigan,Michigan,4/21/22,0,1
89,825796,Michigan,Michigan,4/22/22,0,1
83,825796,Michigan,Michigan,4/23/22,0,1
128,825796,Michigan,Michigan,4/24/22,0,1
232,825796,Michigan,Michigan,4/25/22,0,1
245,825796,Michigan,Michigan,4/26/22,0,1
227,825796,Michigan,Michigan,4/27/22,0,1
140,825796,Michigan,Michigan,4/28/22,0,1
163,825796,Michigan,Michigan,4/29/22,0,1
162,825796,Michigan,Michigan,4/30/22,0,1
99.11169767714809,825796,Michigan,Michigan,5/1/22,1,1
220.21278802894415,825796,Michigan,Michigan,5/2/22,1,1
210.48601919304053,825796,Michigan,Michigan,5/3/22,1,1
182.14192593360912,825796,Michigan,Michigan,5/4/22,1,1
109.3636233867795,825796,Michigan,Michigan,5/5/22,1,1
44.22761742075335,825796,Michigan,Michigan,5/6/22,1,1
92.51218169031324,825796,Michigan,Michigan,5/7/22,1,1
35.27045632148962,825796,Michigan,Michigan,5/8/22,1,1
231.02034412643513,825796,Michigan,Michigan,5/9/22,1,1
242.7908693463928,825796,Michigan,Michigan,5/10/22,1,1
116.40616075100512,825796,Michigan,Michigan,5/11/22,1,1
51.40781448682099,825796,Michigan,Michigan,5/12/22,1,1
21.12514861948583,825796,Michigan,Michigan,5/13/22,1,1
0,825796,Michigan,Michigan,5/14/22,1,1
142.79294229470244,825796,Michigan,Michigan,5/15/22,1,1
238.9423571922407,825796,Michigan,Michigan,5/16/22,1,1
249.85011033914543,825796,Michigan,Michigan,5/17/22,1,1
199.85328714278185,825796,Michigan,Michigan,5/18/22,1,1
114.64342263194344,825796,Michigan,Michigan,5/19/22,1,1
152.49254152120756,825796,Michigan,Michigan,5/20/22,1,1
65.94506869274412,825796,Michigan,Michigan,5/21/22,1,1
160.5,825796,Michigan,Michigan,5/22/22,1,1
358.2016231264965,825796,Michigan,Michigan,5/23/22,1,1
296.01493354116764,825796,Michigan,Michigan,5/24/22,1,1
284.3752431519636,825796,Michigan,Michigan,5/25/22,1,1
220.5788132168481,825796,Michigan,Michigan,5/26/22,1,1
164.60713151755465,825796,Michigan,Michigan,5/27/22,1,1
160.26621518991757,825796,Michigan,Michigan,5/28/22,1,1
248.0847078251396,825796,Michigan,Michigan,5/29/22,1,1
405.004418,825796,Michigan,Michigan,5/30/22,1,1
328.1439752226799,825796,Michigan,Michigan,5/31/22,1,1
188.95845324885553,825796,Michigan,Michigan,6/1/22,1,1
124.62306621578196,825796,Michigan,Michigan,6/2/22,1,1
138.93033079265808,825796,Michigan,Michigan,6/3/22,1,1
27.881765670431825,825796,Michigan,Michigan,6/4/22,1,1
100.58611617610002,825796,Michigan,Michigan,6/5/22,1,1
196.5883860919156,825796,Michigan,Michigan,6/6/22,1,1
161.74671513875512,825796,Michigan,Michigan,6/7/22,1,1
125.51961320528102,825796,Michigan,Michigan,6/8/22,1,1
138.13448074159618,825796,Michigan,Michigan,6/9/22,1,1
92.61384844493784,825796,Michigan,Michigan,6/10/22,1,1
89.97941876,825796,Michigan,Michigan,6/11/22,1,1
15.158259644740294,825796,Michigan,Michigan,6/12/22,1,1
108.0152721332047,825796,Michigan,Michigan,6/13/22,1,1
245.91181031276736,825796,Michigan,Michigan,6/14/22,1,1
150.99262371104322,825796,Michigan,Michigan,6/15/22,1,1
56.34509037235299,825796,Michigan,Michigan,6/16/22,1,1
50.243949051838754,825796,Michigan,Michigan,6/17/22,1,1
46.47485564,825796,Michigan,Michigan,6/18/22,1,1
102.76120420421016,825796,Michigan,Michigan,6/19/22,1,1
214.3372176,825796,Michigan,Michigan,6/20/22,1,1
212.6453216807483,825796,Michigan,Michigan,6/21/22,1,1
208.00389844553777,825796,Michigan,Michigan,6/22/22,1,1
111.13580361371652,825796,Michigan,Michigan,6/23/22,1,1
139.43544344285644,825796,Michigan,Michigan,6/24/22,1,1
74.00074365401339,825796,Michigan,Michigan,6/25/22,1,1
110.52561360873378,825796,Michigan,Michigan,6/26/22,1,1
257.9542327300219,825796,Michigan,Michigan,6/27/22,1,1
136.18626065152404,825796,Michigan,Michigan,6/28/22,1,1
155.0694662852758,825796,Michigan,Michigan,6/29/22,1,1
201.22033402030817,825796,Michigan,Michigan,6/30/22,1,1
120,825388,New York,New York,3/1/22,0,0
65,825388,New York,New York,3/2/22,0,0
85,825388,New York,New York,3/3/22,0,0
9,825388,New York,New York,3/4/22,0,0
34,825388,New York,New York,3/5/22,0,0
8,825388,New York,New York,3/6/22,0,0
72,825388,New York,New York,3/7/22,0,0
56,825388,New York,New York,3/8/22,0,0
90,825388,New York,New York,3/9/22,0,0
28,825388,New York,New York,3/10/22,0,0
0,825388,New York,New York,3/11/22,0,0
16,825388,New York,New York,3/12/22,0,0
36,825388,New York,New York,3/13/22,0,0
77,825388,New York,New York,3/14/22,0,0
109,825388,New York,New York,3/15/22,0,0
77,825388,New York,New York,3/16/22,0,0
74,825388,New York,New York,3/17/22,0,0
0,825388,New York,New York,3/18/22,0,0
88,825388,New York,New York,3/19/22,0,0
58,825388,New York,New York,3/20/22,0,0
115,825388,New York,New York,3/21/22,0,0
97,825388,New York,New York,3/22/22,0,0
164,825388,New York,New York,3/23/22,0,0
129,825388,New York,New York,3/24/22,0,0
58,825388,New York,New York,3/25/22,0,0
45,825388,New York,New York,3/26/22,0,0
110,825388,New York,New York,3/27/22,0,0
157,825388,New York,New York,3/28/22,0,0
118,825388,New York,New York,3/29/22,0,0
155,825388,New York,New York,3/30/22,0,0
143,825388,New York,New York,3/31/22,0,0
99,825388,New York,New York,4/1/22,0,0
29,825388,New York,New York,4/2/22,0,0
63,825388,New York,New York,4/3/22,0,0
125,825388,New York,New York,4/4/22,0,0
151,825388,New York,New York,4/5/22,0,0
56,825388,New York,New York,4/6/22,0,0
74,825388,New York,New York,4/7/22,0,0
89,825388,New York,New York,4/8/22,0,0
13,825388,New York,New York,4/9/22,0,0
52,825388,New York,New York,4/10/22,0,0
143,825388,New York,New York,4/11/22,0,0
41,825388,New York,New York,4/12/22,0,0
52,825388,New York,New York,4/13/22,0,0
51,825388,New York,New York,4/14/22,0,0
79,825388,New York,New York,4/15/22,0,0
47,825388,New York,New York,4/16/22,0,0
53,825388,New York,New York,4/17/22,0,0
102,825388,New York,New York,4/18/22,0,0
162,825388,New York,New York,4/19/22,0,0
119,825388,New York,New York,4/20/22,0,0
89,825388,New York,New York,4/21/22,0,0
68,825388,New York,New York,4/22/22,0,0
63,825388,New York,New York,4/23/22,0,0
80,825388,New York,New York,4/24/22,0,0
109,825388,New York,New York,4/25/22,0,0
177,825388,New York,New York,4/26/22,0,0
169,825388,New York,New York,4/27/22,0,0
168,825388,New York,New York,4/28/22,0,0
91,825388,New York,New York,4/29/22,0,0
75,825388,New York,New York,4/30/22,0,0
67,825388,New York,New York,5/1/22,1,0
136,825388,New York,New York,5/2/22,1,0
123,825388,New York,New York,5/3/22,1,0
109,825388,New York,New York,5/4/22,1,0
35,825388,New York,New York,5/5/22,1,0
52,825388,New York,New York,5/6/22,1,0
4,825388,New York,New York,5/7/22,1,0
33,825388,New York,New York,5/8/22,1,0
98,825388,New York,New York,5/9/22,1,0
97,825388,New York,New York,5/10/22,1,0
102,825388,New York,New York,5/11/22,1,0
91,825388,New York,New York,5/12/22,1,0
31,825388,New York,New York,5/13/22,1,0
50,825388,New York,New York,5/14/22,1,0
23,825388,New York,New York,5/15/22,1,0
105,825388,New York,New York,5/16/22,1,0
136,825388,New York,New York,5/17/22,1,0
81,825388,New York,New York,5/18/22,1,0
82,825388,New York,New York,5/19/22,1,0
74,825388,New York,New York,5/20/22,1,0
52,825388,New York,New York,5/21/22,1,0
120,825388,New York,New York,5/22/22,1,0
179,825388,New York,New York,5/23/22,1,0
175,825388,New York,New York,5/24/22,1,0
99,825388,New York,New York,5/25/22,1,0
133,825388,New York,New York,5/26/22,1,0
66,825388,New York,New York,5/27/22,1,0
84,825388,New York,New York,5/28/22,1,0
99,825388,New York,New York,5/29/22,1,0
199,825388,New York,New York,5/30/22,1,0
167,825388,New York,New York,5/31/22,1,0
88,825388,New York,New York,6/1/22,1,0
97,825388,New York,New York,6/2/22,1,0
102,825388,New York,New York,6/3/22,1,0
70,825388,New York,New York,6/4/22,1,0
40,825388,New York,New York,6/5/22,1,0
94,825388,New York,New York,6/6/22,1,0
116,825388,New York,New York,6/7/22,1,0
73,825388,New York,New York,6/8/22,1,0
20,825388,New York,New York,6/9/22,1,0
87,825388,New York,New York,6/10/22,1,0
83,825388,New York,New York,6/11/22,1,0
85,825388,New York,New York,6/12/22,1,0
148,825388,New York,New York,6/13/22,1,0
117,825388,New York,New York,6/14/22,1,0
106,825388,New York,New York,6/15/22,1,0
81,825388,New York,New York,6/16/22,1,0
91,825388,New York,New York,6/17/22,1,0
21,825388,New York,New York,6/18/22,1,0
56,825388,New York,New York,6/19/22,1,0
148,825388,New York,New York,6/20/22,1,0
84,825388,New York,New York,6/21/22,1,0
161,825388,New York,New York,6/22/22,1,0
122,825388,New York,New York,6/23/22,1,0
81,825388,New York,New York,6/24/22,1,0
105,825388,New York,New York,6/25/22,1,0
134,825388,New York,New York,6/26/22,1,0
178,825388,New York,New York,6/27/22,1,0
147,825388,New York,New York,6/28/22,1,0
125,825388,New York,New York,6/29/22,1,0
94,825388,New York,New York,6/30/22,1,0
173,737310,Texas,Texas,3/1/22,0,0
137,737310,Texas,Texas,3/2/22,0,0
171,737310,Texas,Texas,3/3/22,0,0
0,737310,Texas,Texas,3/4/22,0,0
112,737310,Texas,Texas,3/5/22,0,0
26,737310,Texas,Texas,3/6/22,0,0
235,737310,Texas,Texas,3/7/22,0,0
98,737310,Texas,Texas,3/8/22,0,0
44,737310,Texas,Texas,3/9/22,0,0
97,737310,Texas,Texas,3/10/22,0,0
0,737310,Texas,Texas,3/11/22,0,0
156,737310,Texas,Texas,3/12/22,0,0
40,737310,Texas,Texas,3/13/22,0,0
88,737310,Texas,Texas,3/14/22,0,0
145,737310,Texas,Texas,3/15/22,0,0
159,737310,Texas,Texas,3/16/22,0,0
66,737310,Texas,Texas,3/17/22,0,0
159,737310,Texas,Texas,3/18/22,0,0
88,737310,Texas,Texas,3/19/22,0,0
129,737310,Texas,Texas,3/20/22,0,0
199,737310,Texas,Texas,3/21/22,0,0
228,737310,Texas,Texas,3/22/22,0,0
163,737310,Texas,Texas,3/23/22,0,0
223,737310,Texas,Texas,3/24/22,0,0
145,737310,Texas,Texas,3/25/22,0,0
191,737310,Texas,Texas,3/26/22,0,0
199,737310,Texas,Texas,3/27/22,0,0
261,737310,Texas,Texas,3/28/22,0,0
304,737310,Texas,Texas,3/29/22,0,0
150,737310,Texas,Texas,3/30/22,0,0
210,737310,Texas,Texas,3/31/22,0,0
162,737310,Texas,Texas,4/1/22,0,0
127,737310,Texas,Texas,4/2/22,0,0
164,737310,Texas,Texas,4/3/22,0,0
156,737310,Texas,Texas,4/4/22,0,0
143,737310,Texas,Texas,4/5/22,0,0
186,737310,Texas,Texas,4/6/22,0,0
157,737310,Texas,Texas,4/7/22,0,0
32,737310,Texas,Texas,4/8/22,0,0
3,737310,Texas,Texas,4/9/22,0,0
40,737310,Texas,Texas,4/10/22,0,0
81,737310,Texas,Texas,4/11/22,0,0
179,737310,Texas,Texas,4/12/22,0,0
159,737310,Texas,Texas,4/13/22,0,0
53,737310,Texas,Texas,4/14/22,0,0
122,737310,Texas,Texas,4/15/22,0,0
127,737310,Texas,Texas,4/16/22,0,0
79,737310,Texas,Texas,4/17/22,0,0
215,737310,Texas,Texas,4/18/22,0,0
185,737310,Texas,Texas,4/19/22,0,0
180,737310,Texas,Texas,4/20/22,0,0
119,737310,Texas,Texas,4/21/22,0,0
199,737310,Texas,Texas,4/22/22,0,0
183,737310,Texas,Texas,4/23/22,0,0
137,737310,Texas,Texas,4/24/22,0,0
285,737310,Texas,Texas,4/25/22,0,0
229,737310,Texas,Texas,4/26/22,0,0
216,737310,Texas,Texas,4/27/22,0,0
181,737310,Texas,Texas,4/28/22,0,0
179,737310,Texas,Texas,4/29/22,0,0
150,737310,Texas,Texas,4/30/22,0,0
201,737310,Texas,Texas,5/1/22,1,0
298,737310,Texas,Texas,5/2/22,1,0
185,737310,Texas,Texas,5/3/22,1,0
266,737310,Texas,Texas,5/4/22,1,0
66,737310,Texas,Texas,5/5/22,1,0
146,737310,Texas,Texas,5/6/22,1,0
27,737310,Texas,Texas,5/7/22,1,0
109,737310,Texas,Texas,5/8/22,1,0
216,737310,Texas,Texas,5/9/22,1,0
232,737310,Texas,Texas,5/10/22,1,0
204,737310,Texas,Texas,5/11/22,1,0
105,737310,Texas,Texas,5/12/22,1,0
4,737310,Texas,Texas,5/13/22,1,0
110,737310,Texas,Texas,5/14/22,1,0
66,737310,Texas,Texas,5/15/22,1,0
203,737310,Texas,Texas,5/16/22,1,0
212,737310,Texas,Texas,5/17/22,1,0
195,737310,Texas,Texas,5/18/22,1,0
153,737310,Texas,Texas,5/19/22,1,0
252,737310,Texas,Texas,5/20/22,1,0
104,737310,Texas,Texas,5/21/22,1,0
158,737310,Texas,Texas,5/22/22,1,0
338,737310,Texas,Texas,5/23/22,1,0
315,737310,Texas,Texas,5/24/22,1,0
207,737310,Texas,Texas,5/25/22,1,0
247,737310,Texas,Texas,5/26/22,1,0
238,737310,Texas,Texas,5/27/22,1,0
163,737310,Texas,Texas,5/28/22,1,0
216,737310,Texas,Texas,5/29/22,1,0
334,737310,Texas,Texas,5/30/22,1,0
324,737310,Texas,Texas,5/31/22,1,0
216,737310,Texas,Texas,6/1/22,1,0
121,737310,Texas,Texas,6/2/22,1,0
149,737310,Texas,Texas,6/3/22,1,0
121,737310,Texas,Texas,6/4/22,1,0
272,737310,Texas,Texas,6/5/22,1,0
246,737310,Texas,Texas,6/6/22,1,0
127,737310,Texas,Texas,6/7/22,1,0
158,737310,Texas,Texas,6/8/22,1,0
113,737310,Texas,Texas,6/9/22,1,0
120,737310,Texas,Texas,6/10/22,1,0
47,737310,Texas,Texas,6/11/22,1,0
143,737310,Texas,Texas,6/12/22,1,0
264,737310,Texas,Texas,6/13/22,1,0
146,737310,Texas,Texas,6/14/22,1,0
301,737310,Texas,Texas,6/15/22,1,0
158,737310,Texas,Texas,6/16/22,1,0
192,737310,Texas,Texas,6/17/22,1,0
262,737310,Texas,Texas,6/18/22,1,0
159,737310,Texas,Texas,6/19/22,1,0
346,737310,Texas,Texas,6/20/22,1,0
266,737310,Texas,Texas,6/21/22,1,0
181,737310,Texas,Texas,6/22/22,1,0
184,737310,Texas,Texas,6/23/22,1,0
250,737310,Texas,Texas,6/24/22,1,0
179,737310,Texas,Texas,6/25/22,1,0
195,737310,Texas,Texas,6/26/22,1,0
364,737310,Texas,Texas,6/27/22,1,0
356,737310,Texas,Texas,6/28/22,1,0
299,737310,Texas,Texas,6/29/22,1,0
269,737310,Texas,Texas,6/30/22,1,0
151,723889,South Carolina,South Carolina,3/1/22,0,0
155,723889,South Carolina,South Carolina,3/2/22,0,0
100,723889,South Carolina,South Carolina,3/3/22,0,0
81,723889,South Carolina,South Carolina,3/4/22,0,0
79,723889,South Carolina,South Carolina,3/5/22,0,0
113,723889,South Carolina,South Carolina,3/6/22,0,0
238,723889,South Carolina,South Carolina,3/7/22,0,0
163,723889,South Carolina,South Carolina,3/8/22,0,0
115,723889,South Carolina,South Carolina,3/9/22,0,0
115,723889,South Carolina,South Carolina,3/10/22,0,0
54,723889,South Carolina,South Carolina,3/11/22,0,0
11,723889,South Carolina,South Carolina,3/12/22,0,0
87,723889,South Carolina,South Carolina,3/13/22,0,0
125,723889,South Carolina,South Carolina,3/14/22,0,0
195,723889,South Carolina,South Carolina,3/15/22,0,0
207,723889,South Carolina,South Carolina,3/16/22,0,0
202,723889,South Carolina,South Carolina,3/17/22,0,0
76,723889,South Carolina,South Carolina,3/18/22,0,0
76,723889,South Carolina,South Carolina,3/19/22,0,0
72,723889,South Carolina,South Carolina,3/20/22,0,0
249,723889,South Carolina,South Carolina,3/21/22,0,0
220,723889,South Carolina,South Carolina,3/22/22,0,0
164,723889,South Carolina,South Carolina,3/23/22,0,0
186,723889,South Carolina,South Carolina,3/24/22,0,0
159,723889,South Carolina,South Carolina,3/25/22,0,0
95,723889,South Carolina,South Carolina,3/26/22,0,0
178,723889,South Carolina,South Carolina,3/27/22,0,0
299,723889,South Carolina,South Carolina,3/28/22,0,0
269,723889,South Carolina,South Carolina,3/29/22,0,0
313,723889,South Carolina,South Carolina,3/30/22,0,0
190,723889,South Carolina,South Carolina,3/31/22,0,0
133,723889,South Carolina,South Carolina,4/1/22,0,0
44,723889,South Carolina,South Carolina,4/2/22,0,0
151,723889,South Carolina,South Carolina,4/3/22,0,0
209,723889,South Carolina,South Carolina,4/4/22,0,0
224,723889,South Carolina,South Carolina,4/5/22,0,0
144,723889,South Carolina,South Carolina,4/6/22,0,0
51,723889,South Carolina,South Carolina,4/7/22,0,0
41,723889,South Carolina,South Carolina,4/8/22,0,0
45,723889,South Carolina,South Carolina,4/9/22,0,0
69,723889,South Carolina,South Carolina,4/10/22,0,0
197,723889,South Carolina,South Carolina,4/11/22,0,0
224,723889,South Carolina,South Carolina,4/12/22,0,0
127,723889,South Carolina,South Carolina,4/13/22,0,0
114,723889,South Carolina,South Carolina,4/14/22,0,0
202,723889,South Carolina,South Carolina,4/15/22,0,0
88,723889,South Carolina,South Carolina,4/16/22,0,0
189,723889,South Carolina,South Carolina,4/17/22,0,0
147,723889,South Carolina,South Carolina,4/18/22,0,0
219,723889,South Carolina,South Carolina,4/19/22,0,0
189,723889,South Carolina,South Carolina,4/20/22,0,0
153,723889,South Carolina,South Carolina,4/21/22,0,0
190,723889,South Carolina,South Carolina,4/22/22,0,0
179,723889,South Carolina,South Carolina,4/23/22,0,0
144,723889,South Carolina,South Carolina,4/24/22,0,0
259,723889,South Carolina,South Carolina,4/25/22,0,0
268,723889,South Carolina,South Carolina,4/26/22,0,0
304,723889,South Carolina,South Carolina,4/27/22,0,0
249,723889,South Carolina,South Carolina,4/28/22,0,0
265,723889,South Carolina,South Carolina,4/29/22,0,0
251,723889,South Carolina,South Carolina,4/30/22,0,0
81,723889,South Carolina,South Carolina,5/1/22,1,0
337,723889,South Carolina,South Carolina,5/2/22,1,0
175,723889,South Carolina,South Carolina,5/3/22,1,0
172,723889,South Carolina,South Carolina,5/4/22,1,0
178,723889,South Carolina,South Carolina,5/5/22,1,0
87,723889,South Carolina,South Carolina,5/6/22,1,0
69,723889,South Carolina,South Carolina,5/7/22,1,0
88,723889,South Carolina,South Carolina,5/8/22,1,0
218,723889,South Carolina,South Carolina,5/9/22,1,0
220,723889,South Carolina,South Carolina,5/10/22,1,0
124,723889,South Carolina,South Carolina,5/11/22,1,0
126,723889,South Carolina,South Carolina,5/12/22,1,0
167,723889,South Carolina,South Carolina,5/13/22,1,0
85,723889,South Carolina,South Carolina,5/14/22,1,0
139,723889,South Carolina,South Carolina,5/15/22,1,0
230,723889,South Carolina,South Carolina,5/16/22,1,0
301,723889,South Carolina,South Carolina,5/17/22,1,0
218,723889,South Carolina,South Carolina,5/18/22,1,0
172,723889,South Carolina,South Carolina,5/19/22,1,0
170,723889,South Carolina,South Carolina,5/20/22,1,0
121,723889,South Carolina,South Carolina,5/21/22,1,0
130,723889,South Carolina,South Carolina,5/22/22,1,0
226,723889,South Carolina,South Carolina,5/23/22,1,0
281,723889,South Carolina,South Carolina,5/24/22,1,0
294,723889,South Carolina,South Carolina,5/25/22,1,0
222,723889,South Carolina,South Carolina,5/26/22,1,0
324,723889,South Carolina,South Carolina,5/27/22,1,0
201,723889,South Carolina,South Carolina,5/28/22,1,0
272,723889,South Carolina,South Carolina,5/29/22,1,0
369,723889,South Carolina,South Carolina,5/30/22,1,0
346,723889,South Carolina,South Carolina,5/31/22,1,0
217,723889,South Carolina,South Carolina,6/1/22,1,0
205,723889,South Carolina,South Carolina,6/2/22,1,0
156,723889,South Carolina,South Carolina,6/3/22,1,0
73,723889,South Carolina,South Carolina,6/4/22,1,0
133,723889,South Carolina,South Carolina,6/5/22,1,0
302,723889,South Carolina,South Carolina,6/6/22,1,0
154,723889,South Carolina,South Carolina,6/7/22,1,0
228,723889,South Carolina,South Carolina,6/8/22,1,0
83,723889,South Carolina,South Carolina,6/9/22,1,0
177,723889,South Carolina,South Carolina,6/10/22,1,0
142,723889,South Carolina,South Carolina,6/11/22,1,0
105,723889,South Carolina,South Carolina,6/12/22,1,0
238,723889,South Carolina,South Carolina,6/13/22,1,0
161,723889,South Carolina,South Carolina,6/14/22,1,0
142,723889,South Carolina,South Carolina,6/15/22,1,0
199,723889,South Carolina,South Carolina,6/16/22,1,0
168,723889,South Carolina,South Carolina,6/17/22,1,0
132,723889,South Carolina,South Carolina,6/18/22,1,0
164,723889,South Carolina,South Carolina,6/19/22,1,0
242,723889,South Carolina,South Carolina,6/20/22,1,0
191,723889,South Carolina,South Carolina,6/21/22,1,0
350,723889,South Carolina,South Carolina,6/22/22,1,0
193,723889,South Carolina,South Carolina,6/23/22,1,0
264,723889,South Carolina,South Carolina,6/24/22,1,0
140,723889,South Carolina,South Carolina,6/25/22,1,0
219,723889,South Carolina,South Carolina,6/26/22,1,0
344,723889,South Carolina,South Carolina,6/27/22,1,0
426,723889,South Carolina,South Carolina,6/28/22,1,0
260,723889,South Carolina,South Carolina,6/29/22,1,0
290,723889,South Carolina,South Carolina,6/30/22,1,0
209,720116,Oregon,Oregon,3/1/22,0,0
157,720116,Oregon,Oregon,3/2/22,0,0
135,720116,Oregon,Oregon,3/3/22,0,0
121,720116,Oregon,Oregon,3/4/22,0,0
62,720116,Oregon,Oregon,3/5/22,0,0
58,720116,Oregon,Oregon,3/6/22,0,0
182,720116,Oregon,Oregon,3/7/22,0,0
162,720116,Oregon,Oregon,3/8/22,0,0
91,720116,Oregon,Oregon,3/9/22,0,0
67,720116,Oregon,Oregon,3/10/22,0,0
114,720116,Oregon,Oregon,3/11/22,0,0
75,720116,Oregon,Oregon,3/12/22,0,0
73,720116,Oregon,Oregon,3/13/22,0,0
176,720116,Oregon,Oregon,3/14/22,0,0
102,720116,Oregon,Oregon,3/15/22,0,0
142,720116,Oregon,Oregon,3/16/22,0,0
182,720116,Oregon,Oregon,3/17/22,0,0
54,720116,Oregon,Oregon,3/18/22,0,0
166,720116,Oregon,Oregon,3/19/22,0,0
143,720116,Oregon,Oregon,3/20/22,0,0
257,720116,Oregon,Oregon,3/21/22,0,0
175,720116,Oregon,Oregon,3/22/22,0,0
164,720116,Oregon,Oregon,3/23/22,0,0
228,720116,Oregon,Oregon,3/24/22,0,0
197,720116,Oregon,Oregon,3/25/22,0,0
176,720116,Oregon,Oregon,3/26/22,0,0
175,720116,Oregon,Oregon,3/27/22,0,0
258,720116,Oregon,Oregon,3/28/22,0,0
245,720116,Oregon,Oregon,3/29/22,0,0
254,720116,Oregon,Oregon,3/30/22,0,0
225,720116,Oregon,Oregon,3/31/22,0,0
172,720116,Oregon,Oregon,4/1/22,0,0
104,720116,Oregon,Oregon,4/2/22,0,0
139,720116,Oregon,Oregon,4/3/22,0,0
203,720116,Oregon,Oregon,4/4/22,0,0
98,720116,Oregon,Oregon,4/5/22,0,0
121,720116,Oregon,Oregon,4/6/22,0,0
73,720116,Oregon,Oregon,4/7/22,0,0
0,720116,Oregon,Oregon,4/8/22,0,0
66,720116,Oregon,Oregon,4/9/22,0,0
120,720116,Oregon,Oregon,4/10/22,0,0
178,720116,Oregon,Oregon,4/11/22,0,0
191,720116,Oregon,Oregon,4/12/22,0,0
107,720116,Oregon,Oregon,4/13/22,0,0
75,720116,Oregon,Oregon,4/14/22,0,0
87,720116,Oregon,Oregon,4/15/22,0,0
70,720116,Oregon,Oregon,4/16/22,0,0
145,720116,Oregon,Oregon,4/17/22,0,0
176,720116,Oregon,Oregon,4/18/22,0,0
267,720116,Oregon,Oregon,4/19/22,0,0
212,720116,Oregon,Oregon,4/20/22,0,0
141,720116,Oregon,Oregon,4/21/22,0,0
208,720116,Oregon,Oregon,4/22/22,0,0
91,720116,Oregon,Oregon,4/23/22,0,0
125,720116,Oregon,Oregon,4/24/22,0,0
299,720116,Oregon,Oregon,4/25/22,0,0
221,720116,Oregon,Oregon,4/26/22,0,0
235,720116,Oregon,Oregon,4/27/22,0,0
196,720116,Oregon,Oregon,4/28/22,0,0
257,720116,Oregon,Oregon,4/29/22,0,0
171,720116,Oregon,Oregon,4/30/22,0,0
142,720116,Oregon,Oregon,5/1/22,1,0
206,720116,Oregon,Oregon,5/2/22,1,0
221,720116,Oregon,Oregon,5/3/22,1,0
183,720116,Oregon,Oregon,5/4/22,1,0
90,720116,Oregon,Oregon,5/5/22,1,0
140,720116,Oregon,Oregon,5/6/22,1,0
109,720116,Oregon,Oregon,5/7/22,1,0
83,720116,Oregon,Oregon,5/8/22,1,0
155,720116,Oregon,Oregon,5/9/22,1,0
116,720116,Oregon,Oregon,5/10/22,1,0
160,720116,Oregon,Oregon,5/11/22,1,0
160,720116,Oregon,Oregon,5/12/22,1,0
143,720116,Oregon,Oregon,5/13/22,1,0
108,720116,Oregon,Oregon,5/14/22,1,0
104,720116,Oregon,Oregon,5/15/22,1,0
179,720116,Oregon,Oregon,5/16/22,1,0
245,720116,Oregon,Oregon,5/17/22,1,0
210,720116,Oregon,Oregon,5/18/22,1,0
227,720116,Oregon,Oregon,5/19/22,1,0
186,720116,Oregon,Oregon,5/20/22,1,0
175,720116,Oregon,Oregon,5/21/22,1,0
172,720116,Oregon,Oregon,5/22/22,1,0
314,720116,Oregon,Oregon,5/23/22,1,0
233,720116,Oregon,Oregon,5/24/22,1,0
252,720116,Oregon,Oregon,5/25/22,1,0
257,720116,Oregon,Oregon,5/26/22,1,0
